#Parameters = {height=160; phi=0; rad=100; theta=0; wid=390}
#"Wavelength / nm"	"SZmin(1),Zmax(1) [Mag]"	"SZmin(1),Zmax(1) [Pha in deg.]"
#---------------------------------------------------------------------------
1.9066666666667	0.93561231153658	33.507663930026
1.9113333333333	0.83628376434490	19.987418934547
1.9160000000000	0.64565698531979	1.9200106303398
1.9206666666667	0.31915233329498	-21.400151250313
1.9253333333333	0.069024361119730	134.24440206884
1.9300000000000	0.37128899262301	114.19932337629
1.9346666666667	0.55318552402380	98.273290000628
1.9393333333333	0.69817642981194	88.976727720263
1.9440000000000	0.76369694629287	82.142450726802
1.9486666666667	0.80726110639940	76.362449220890
1.9533333333333	0.83761056254102	71.548006578993
1.9580000000000	0.85958398449702	67.419170832946
1.9626666666667	0.87606084362226	63.777892893492
1.9673333333333	0.88879695447285	60.491411579019
1.9720000000000	0.89890110705468	57.469437800765
1.9766666666667	0.90709862844231	54.649031377650
1.9813333333333	0.91387963394688	51.985200520112
1.9860000000000	0.91958503234410	49.445025559265
1.9906666666667	0.92445810473607	47.003908125756
1.9953333333333	0.92867643967065	44.643118636542
2.0000000000000	0.93237229714802	42.348154165285
#Parameters = {height=160; phi=0; rad=100; theta=0; wid=250}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (wid=250) [Mag]"	"SZmin(1),Zmax(1) (wid=250) [Pha in deg.]"
#-----------------------------------------------------------------------------------------------
1.3000000000000	0.99172592646341	-51.251466821613
1.3046666666667	0.99682819500638	-54.450879860712
1.3093333333333	0.99900564310144	-57.340286537538
1.3140000000000	0.99966411894127	-59.988498334842
1.3186666666667	0.99957914597073	-62.451169064149
1.3233333333333	0.99917309721869	-64.770956405245
1.3280000000000	0.99867225755548	-66.979980463897
1.3326666666667	0.99819396911397	-69.102375995671
1.3373333333333	0.99779493511338	-71.156373765657
1.3420000000000	0.99749818314810	-73.155867052494
1.3466666666667	0.99730825557098	-75.111555308343
1.3513333333333	0.99721983701654	-77.031771178482
1.3560000000000	0.99722267740659	-78.923078852858
1.3606666666667	0.99730439809616	-80.790709453268
1.3653333333333	0.99745207549845	-82.638880544170
1.3700000000000	0.99765311307363	-84.471032975956
1.3746666666667	0.99789569730592	-86.290008389977
1.3793333333333	0.99816901063643	-88.098183817124
1.3840000000000	0.99846330342940	-89.897575018007
1.3886666666667	0.99876988554153	-91.689916895543
1.3933333333333	0.99908107347346	-93.476727003866
1.3980000000000	0.99939011436411	-95.259356567078
1.4026666666667	0.99969109919583	-97.039032294417
1.4073333333333	0.99997887215487	-98.816891491076
1.4120000000000	1.0000000000000	-100.59401241959
1.4166666666667	1.0000000000000	-102.37144150179
1.4213333333333	1.0000000000000	-104.15021872530
1.4260000000000	1.0000000000000	-105.93140250866
1.4306666666667	1.0000000000000	-107.71609527700
1.4353333333333	1.0000000000000	-109.50547111211
1.4400000000000	1.0000000000000	-111.30080708990
1.4446666666667	1.0000000000000	-113.10352035001
1.4493333333333	1.0000000000000	-114.91521363870
1.4540000000000	1.0000000000000	-116.73773316529
1.4586666666667	1.0000000000000	-118.57324435170
1.4633333333333	1.0000000000000	-120.42433384863
1.4680000000000	1.0000000000000	-122.29415078150
1.4726666666667	1.0000000000000	-124.18660794223
1.4773333333333	1.0000000000000	-126.10667718537
1.4820000000000	1.0000000000000	-128.06083787097
1.4866666666667	0.99949513896031	-130.05778386690
1.4913333333333	0.99884873485653	-132.10958796475
1.4960000000000	0.99802077498346	-134.23372109211
1.5006666666667	0.99693569784864	-136.45677829374
1.5053333333333	0.99546020475161	-138.82190291276
1.5100000000000	0.99333623036934	-141.40510156740
1.5146666666667	0.98999474118233	-144.35608537724
1.5193333333333	0.98391311884755	-148.02117532071
1.5240000000000	0.96948230909071	-153.43584935651
1.5286666666667	0.90705442614325	-165.68584688117
1.5333333333333	0.30921579289864	-70.607276505417
1.5380000000000	0.97912173793841	-132.43448525879
1.5426666666667	0.99822359751529	-142.96612453372
1.5473333333333	0.99886339510759	-148.40131359743
1.5520000000000	0.99674798824965	-152.54609271659
1.5566666666667	0.99340240468883	-156.29810974526
1.5613333333333	0.98873557270407	-160.02393200731
1.5660000000000	0.98207599577189	-163.96067707256
1.5706666666667	0.97207450519658	-168.34336484548
1.5753333333333	0.95608495537876	-173.48851198024
1.5800000000000	0.92857397662202	-179.90665466937
1.5846666666667	0.87697991371938	171.48599356417
1.5893333333333	0.77085891631539	158.96392989239
1.5940000000000	0.54129268874817	139.61817492840
1.5986666666667	0.11587706918986	111.42204680202
1.6033333333333	0.35395538786564	-96.801040370329
1.6080000000000	0.64683538126412	-118.01508857595
1.6126666666667	0.79239321028475	-131.65012465735
1.6173333333333	0.86669118012535	-140.79232531067
1.6220000000000	0.90816310017016	-147.40874410389
1.6266666666667	0.93334668369963	-152.53976385930
1.6313333333333	0.94969135101843	-156.74470171452
1.6360000000000	0.96084512201882	-160.34161503230
1.6406666666667	0.96875091587473	-163.52195236706
1.6453333333333	0.97452412643705	-166.40666929785
1.6500000000000	0.97884621311288	-169.07526371612
1.6546666666667	0.98215412066487	-171.58172711341
1.6593333333333	0.98473822418734	-173.96378630072
1.6640000000000	0.98679665276615	-176.24848915378
1.6686666666667	0.98846734665691	-178.45569185435
1.6733333333333	0.98984792683305	179.39970711311
1.6780000000000	0.99100846077241	177.30630350027
1.6826666666667	0.99199987691792	175.25520837520
1.6873333333333	0.99285961668075	173.23937988316
1.6920000000000	0.99361548835328	171.25315791916
1.6966666666667	0.99428832943154	169.29193377769
1.7013333333333	0.99489386816011	167.35191125203
1.7060000000000	0.99544404047616	165.42993082774
1.7106666666667	0.99594793248949	163.52333818258
1.7153333333333	0.99641246275014	161.62988432836
1.7200000000000	0.99684288181054	159.74764871084
1.7246666666667	0.99724314217970	157.87497921276
1.7293333333333	0.99761617539846	156.01044476991
1.7340000000000	0.99796410188758	154.15279751303
1.7386666666667	0.99828839165530	152.30094218160
1.7433333333333	0.99858998873586	150.45391114095
1.7480000000000	0.99886940860305	148.61084375068
1.7526666666667	0.99912681525403	146.77096913325
1.7573333333333	0.99936208285217	144.93359161084
1.7620000000000	0.99957484552328	143.09807824013
1.7666666666667	0.99976453796355	141.26384799459
1.7713333333333	0.99993042883282	139.43036223371
1.7760000000000	1.0000000000000	137.59711616547
1.7806666666667	1.0000000000000	135.76363105905
1.7853333333333	1.0000000000000	133.92944700158
1.7900000000000	1.0000000000000	132.09411602026
1.7946666666667	1.0000000000000	130.25719540981
1.7993333333333	1.0000000000000	128.41824111749
1.8040000000000	1.0000000000000	126.57680104390
1.8086666666667	1.0000000000000	124.73240811850
1.8133333333333	1.0000000000000	122.88457300405
1.8180000000000	1.0000000000000	121.03277627413
1.8226666666667	0.99987248549774	119.17645989156
1.8250000000000	0.99977210907565	118.24641959112
1.8273333333333	0.99966175502782	117.31501779316
1.8320000000000	0.99941028116319	115.44778535485
1.8366666666667	0.99911633970071	113.57402747125
1.8413333333333	0.99877809340398	111.69292493099
1.8460000000000	0.99839355698464	109.80355870149
1.8506666666667	0.99796055070953	107.90489164981
1.8553333333333	0.99747663952712	105.99574711402
1.8600000000000	0.99693905360122	104.07478359445
1.8646666666667	0.99634458477700	102.14046464582
1.8693333333333	0.99568945163791	100.19102280518
1.8740000000000	0.99496912323405	98.224416067167
1.8786666666667	0.99417808796824	96.238274990201
1.8833333333333	0.99330954906607	94.229837945894
1.8880000000000	0.99235502086015	92.195871256417
1.8926666666667	0.99130378977640	90.132569922944
1.8973333333333	0.99014218887566	88.035433223008
1.9020000000000	0.98885261268935	85.899107485537
1.9066666666667	0.98741216614742	83.717185605475
1.9113333333333	0.98579079167869	81.481948989838
1.9160000000000	0.98394864247320	79.184032119452
1.9206666666667	0.98183235174124	76.811981994498
1.9253333333333	0.97936966155061	74.351673246639
1.9300000000000	0.97646157666581	71.785522897728
1.9346666666667	0.97297072411171	69.091424010591
1.9393333333333	0.96870379947211	66.241280985020
1.9440000000000	0.96338464404031	63.198975680963
1.9486666666667	0.95661224065565	59.917516389430
1.9533333333333	0.94779409977114	56.335015826861
1.9580000000000	0.93603913428626	52.369016270527
1.9626666666667	0.91998395404335	47.908580590090
1.9673333333333	0.89751230288648	42.803690203439
1.9720000000000	0.86531550122309	36.852437818953
1.9766666666667	0.81826552264373	29.789932259289
1.9813333333333	0.74874935708825	21.292541701387
1.9860000000000	0.64673644018328	11.032385853244
1.9906666666667	0.50266710323361	-1.1576189526293
1.9953333333333	0.31559030696121	-14.984783276607
2.0000000000000	0.10249943629275	-29.375380749139
#Parameters = {height=160; phi=0; rad=100; theta=0; wid=260}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (wid=260) [Mag]"	"SZmin(1),Zmax(1) (wid=260) [Pha in deg.]"
#-----------------------------------------------------------------------------------------------
1.3000000000000	0.99974107687354	-61.946366245634
1.3046666666667	0.99960284681417	-63.876832014194
1.3093333333333	0.99951002605783	-65.779304723756
1.3140000000000	0.99945204652763	-67.657580378543
1.3186666666667	0.99942076300791	-69.514942705296
1.3233333333333	0.99940988478450	-71.354250002068
1.3280000000000	0.99941454713656	-73.178005956257
1.3326666666667	0.99943098555742	-74.988417867063
1.3373333333333	0.99945628608254	-76.787444928295
1.3420000000000	0.99948819243212	-78.576838644979
1.3466666666667	0.99952495584471	-80.358177020734
1.3513333333333	0.99956521715696	-82.132893825971
1.3560000000000	0.99960791332342	-83.902304013796
1.3606666666667	0.99965220247279	-85.667626173159
1.3653333333333	0.99969740297305	-87.430002785146
1.3700000000000	0.99974294296742	-89.190518971627
1.3746666666667	0.99978831754404	-90.950220393324
1.3793333333333	0.99983305117597	-92.710130969875
1.3840000000000	0.99987666335132	-94.471271167160
1.3886666666667	0.99991863541759	-96.234677746366
1.3933333333333	0.99995837657573	-98.001426130197
1.3980000000000	0.99999518662550	-99.772656975905
1.4026666666667	1.0000000000000	-101.54960926260
1.4073333333333	1.0000000000000	-103.33366340123
1.4120000000000	1.0000000000000	-105.12639993405
1.4166666666667	1.0000000000000	-106.92968303631
1.4213333333333	1.0000000000000	-108.74578475110
1.4260000000000	1.0000000000000	-110.57757886926
1.4306666666667	1.0000000000000	-112.42885988183
1.4353333333333	1.0000000000000	-114.30490030734
1.4400000000000	0.99992970677648	-116.21349656501
1.4446666666667	0.99980156548919	-118.16711105123
1.4493333333333	0.99960031528048	-120.18777846985
1.4540000000000	0.99926917746006	-122.32017501485
1.4586666666667	0.99865322735301	-124.67502809035
1.4633333333333	0.99710603066980	-127.63779766134
1.4680000000000	0.98657229732562	-134.25117505353
1.4726666666667	0.99203888341112	-119.26467931264
1.4773333333333	0.99996680336706	-128.01145630342
1.4820000000000	0.99953793102261	-131.29884355725
1.4866666666667	0.99881707486165	-133.94785332600
1.4913333333333	0.99791819961186	-136.44966562606
1.4960000000000	0.99676062062138	-138.95450216328
1.5006666666667	0.99519429174694	-141.55181405488
1.5053333333333	0.99292183428179	-144.34913747564
1.5100000000000	0.98910075557359	-147.60397929727
1.5146666666667	0.97796321978295	-152.86624912197
1.5193333333333	0.99974354248396	-143.38375259272
1.5240000000000	0.98698556654867	-153.03598252672
1.5286666666667	0.97703336898599	-157.71674994099
1.5333333333333	0.96378996093503	-162.50030040629
1.5380000000000	0.94306058983295	-168.08743133384
1.5426666666667	0.90736450820393	-175.12387745545
1.5473333333333	0.84128077062528	175.28894799959
1.5520000000000	0.70763424099178	161.34354724896
1.5566666666667	0.43853757307348	140.51488193728
1.5613333333333	0.0095488925822761	113.45997173492
1.5660000000000	0.39696900000579	-93.441948196253
1.5706666666667	0.61528960108306	-114.64001785346
1.5753333333333	0.82982479842341	-120.02827510181
1.5800000000000	0.87369470767934	-130.93455671749
1.5846666666667	0.90830556267783	-137.85221613926
1.5893333333333	0.93082375917675	-143.16366536828
1.5940000000000	0.94592931008614	-147.53201218282
1.5986666666667	0.95646159688755	-151.29270135801
1.6033333333333	0.96404399088052	-154.64369703254
1.6080000000000	0.96962242658545	-157.71394425662
1.6126666666667	0.97375099739052	-160.59762657914
1.6173333333333	0.97672365046561	-163.37831286387
1.6220000000000	0.97858212325681	-166.16138628351
1.6266666666667	0.97884241383218	-169.16962282981
1.6313333333333	0.97413656570409	-173.33169657201
1.6360000000000	0.65174968687408	147.69542785123
1.6406666666667	0.99849631363538	-168.86363163656
1.6453333333333	0.99592557120342	-173.43372538596
1.6500000000000	0.99531404487578	-176.25746872544
1.6546666666667	0.99523803055410	-178.65117348199
1.6593333333333	0.99526027335629	179.13480375469
1.6640000000000	0.99514393563725	177.01665055635
1.6686666666667	0.99464259664319	174.96224344663
1.6733333333333	0.99359414883847	172.97456110619
1.6780000000000	0.99256629612250	171.06816470614
1.6826666666667	0.99235092544990	169.19035281898
1.6873333333333	0.99258771935456	167.27865099262
1.6920000000000	0.99316693240449	165.33016026364
1.6966666666667	0.99442486328642	163.38602818659
1.7013333333333	0.99596435409312	161.48995179576
1.7060000000000	0.99717193598600	159.63379421649
1.7106666666667	0.99796784129509	157.79396322046
1.7153333333333	0.99848658076967	155.95899905483
1.7200000000000	0.99884048471405	154.12535206030
1.7246666666667	0.99909497084379	152.29202517245
1.7293333333333	0.99928599368889	150.45859572528
1.7340000000000	0.99943378151304	148.62467686859
1.7386666666667	0.99955029618566	146.78980506586
1.7433333333333	0.99964303603225	144.95343393727
1.7480000000000	0.99971699200080	143.11494691284
1.7526666666667	0.99977568591036	141.27366735517
1.7573333333333	0.99982174261448	139.42886235631
1.7620000000000	0.99985721750416	137.57974047073
1.7666666666667	0.99988379085006	135.72544411509
1.7713333333333	0.99990288705763	133.86503695491
1.7760000000000	0.99991575017964	131.99748599621
1.7806666666667	0.99992349323092	130.12163741552
1.7853333333333	0.99992713151050	128.23618432644
1.7900000000000	0.99992760612754	126.33962353518
1.7946666666667	0.99992580168142	124.43019661664
1.7993333333333	0.99992256071806	122.50580788817
1.8040000000000	0.99991869662052	120.56390723613
1.8086666666667	0.99991500540879	118.60131765846
1.8133333333333	0.99991227443420	116.61397259585
1.8180000000000	0.99991127946481	114.59649976370
1.8226666666667	0.99991274365393	112.54153075366
1.8250000000000	0.99991457594935	111.49685678730
1.8273333333333	0.99991717977905	110.43849154834
1.8320000000000	0.99992437724155	108.27133915588
1.8366666666667	0.99993176065461	106.01396396440
1.8413333333333	0.99992882676471	103.61981006596
1.8460000000000	0.99987577687419	100.99485011721
1.8506666666667	0.99960132012632	97.911067466896
1.8553333333333	0.99807291686224	93.618279703111
1.8600000000000	0.97984107138489	83.266862087591
1.8646666666667	0.84268562479486	125.01541914470
1.8693333333333	0.98334249932919	100.38093534285
1.8740000000000	0.99179696825157	94.668161916773
1.8786666666667	0.99425414584953	90.784791389622
1.8833333333333	0.99553830572301	87.249694964156
1.8880000000000	0.99684487772348	83.448929006997
1.8926666666667	0.99922167010715	78.159791388926
1.8973333333333	0.95517796865285	55.056900941026
1.9020000000000	0.94494226615945	87.713257697071
1.9066666666667	0.96767874905580	79.223684192795
1.9113333333333	0.96836435059582	74.386796517127
1.9160000000000	0.95979587417306	69.211266164056
1.9206666666667	0.97968935255972	71.219103466562
1.9253333333333	0.96212637492030	64.475840534168
1.9300000000000	0.94964249502104	59.786027534722
1.9346666666667	0.93361515429233	54.916282330896
1.9393333333333	0.91124427345589	49.529585483911
1.9440000000000	0.87901112110011	43.370633922887
1.9486666666667	0.83159872727395	36.146321467232
1.9533333333333	0.76100010866512	27.500771457348
1.9580000000000	0.65623133336568	17.048144371338
1.9626666666667	0.50581289441183	4.5204579206882
1.9673333333333	0.30641605382300	-9.9224167902999
1.9720000000000	0.074953052153825	-25.505146066304
1.9766666666667	0.15318940752826	139.85021875618
1.9813333333333	0.34681447841608	126.44737891575
1.9860000000000	0.49527603750917	115.17633300302
1.9906666666667	0.60356658239341	105.86852397105
1.9953333333333	0.68150850288861	98.160055080185
2.0000000000000	0.73798592437608	91.681918233788
#Parameters = {height=160; phi=0; rad=100; theta=0; wid=270}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (wid=270) [Mag]"	"SZmin(1),Zmax(1) (wid=270) [Pha in deg.]"
#-----------------------------------------------------------------------------------------------
1.3000000000000	0.99885057215175	-66.744082746849
1.3046666666667	0.99858748220201	-68.513968696938
1.3093333333333	0.99838633692400	-70.279002269391
1.3140000000000	0.99824035667202	-72.039796869503
1.3186666666667	0.99814335939418	-73.796967000392
1.3233333333333	0.99808971491578	-75.551129539710
1.3280000000000	0.99807430289815	-77.302905415237
1.3326666666667	0.99809247443604	-79.052921705791
1.3373333333333	0.99814001737035	-80.801814205038
1.3420000000000	0.99821312555906	-82.550230498787
1.3466666666667	0.99830837260708	-84.298833621250
1.3513333333333	0.99842269096884	-86.048306372875
1.3560000000000	0.99855335800308	-87.799356400265
1.3606666666667	0.99869799167787	-89.552722155962
1.3653333333333	0.99885456053784	-91.309179864265
1.3700000000000	0.99902141592125	-93.069551602107
1.3746666666667	0.99919736054467	-94.834714514748
1.3793333333333	0.99938177903583	-96.605610908419
1.3840000000000	0.99957487807185	-98.383258182294
1.3886666666667	0.99977812727956	-100.16875540446
1.3933333333333	0.99999507799836	-101.96327719349
1.3980000000000	1.0000000000000	-103.76802714822
1.4026666666667	1.0000000000000	-105.58406427292
1.4073333333333	1.0000000000000	-107.41171952016
1.4120000000000	1.0000000000000	-109.24872009300
1.4166666666667	1.0000000000000	-111.08588440293
1.4213333333333	1.0000000000000	-112.91670672229
1.4260000000000	1.0000000000000	-114.79499630288
1.4306666666667	1.0000000000000	-116.74728771928
1.4353333333333	0.99978316092945	-118.73869616694
1.4400000000000	0.99958279591592	-120.76402974381
1.4446666666667	0.99936427223332	-122.83279226380
1.4493333333333	0.99905794283568	-124.95832350481
1.4540000000000	0.99860925184410	-127.15827460328
1.4586666666667	0.99794877471548	-129.45870617616
1.4633333333333	0.99695975957458	-131.90366297801
1.4680000000000	0.99539717764018	-134.58262365685
1.4726666666667	0.99255100300237	-137.73964120140
1.4773333333333	0.98436527519824	-142.56882089353
1.4820000000000	0.75283464764558	-92.912452325703
1.4866666666667	0.99703887007892	-140.17781633929
1.4913333333333	0.99081074034592	-145.39345525986
1.4960000000000	0.98382273078943	-149.89173854930
1.5006666666667	0.97427033016712	-154.82873350986
1.5053333333333	0.96073840194525	-160.98019599908
1.5100000000000	0.95233708300466	-171.35498436943
1.5146666666667	0.80401932682128	-169.41001458601
1.5193333333333	0.71342892190873	173.20539242169
1.5240000000000	0.46206636519766	152.04271638671
1.5286666666667	0.033269033949950	124.14970721732
1.5333333333333	0.39435798454694	-83.101582283064
1.5380000000000	0.65403386011991	-102.69779078300
1.5426666666667	0.78646203545726	-115.67241605551
1.5473333333333	0.85584917979046	-124.67886077237
1.5520000000000	0.89490021508954	-131.43674490376
1.5566666666667	0.91809756997804	-136.91610434944
1.5613333333333	0.93178203318351	-141.72980947217
1.5660000000000	0.93784635893711	-146.45978387420
1.5706666666667	0.93089620284454	-152.47332650534
1.5753333333333	0.74900999642922	-176.88761963719
1.5800000000000	0.99963073734293	-141.04030013797
1.5846666666667	0.99258537908291	-149.77458910539
1.5893333333333	0.99071004926837	-153.88426652865
1.5940000000000	0.99064002136869	-156.99135533123
1.5986666666667	0.99116034683595	-159.68515850108
1.6033333333333	0.99187189914670	-162.15389508625
1.6080000000000	0.99262407212484	-164.47977224002
1.6126666666667	0.99335618758729	-166.70613193796
1.6173333333333	0.99404408966150	-168.85887647240
1.6220000000000	0.99467950689327	-170.95491006571
1.6266666666667	0.99526128214785	-173.00599525727
1.6313333333333	0.99579139874142	-175.02072101942
1.6360000000000	0.99627310669033	-177.00559771916
1.6406666666667	0.99671002409985	-178.96570981739
1.6453333333333	0.99710571081166	179.09487253564
1.6500000000000	0.99746347747331	177.17282151193
1.6546666666667	0.99778631431476	175.26536457235
1.6593333333333	0.99807688217548	173.37015127847
1.6640000000000	0.99833753808527	171.48515536268
1.6686666666667	0.99857038442706	169.60860047505
1.6733333333333	0.99877734198487	167.73890215629
1.6780000000000	0.99896025712275	165.87462123653
1.6826666666667	0.99912106397052	164.01442591126
1.6873333333333	0.99926203241217	162.15706197312
1.6920000000000	0.99938613094126	160.30133393942
1.6966666666667	0.99949748498020	158.44610470188
1.7013333333333	0.99960173975820	156.59032594935
1.7060000000000	0.99970576802087	154.73310568365
1.7106666666667	0.99981580936198	152.87378003805
1.7153333333333	0.99993378143077	151.01188108641
1.7200000000000	1.0000000000000	149.14688480862
1.7246666666667	1.0000000000000	147.27783478020
1.7293333333333	1.0000000000000	145.40316263847
1.7340000000000	1.0000000000000	143.52083154688
1.7386666666667	1.0000000000000	141.62856117860
1.7433333333333	1.0000000000000	139.72389479275
1.7480000000000	1.0000000000000	137.80408687231
1.7526666666667	1.0000000000000	135.86587834050
1.7573333333333	1.0000000000000	133.90518497038
1.7620000000000	1.0000000000000	131.91665832095
1.7666666666667	1.0000000000000	129.89301142471
1.7713333333333	1.0000000000000	127.82389773184
1.7760000000000	0.99989366147043	125.69391145364
1.7806666666667	0.99969796283777	123.47874576639
1.7853333333333	0.99940204703142	121.13712158288
1.7900000000000	0.99890230239106	118.59174653437
1.7946666666667	0.99791577942379	115.67660740482
1.7993333333333	0.99544051440128	111.95160144110
1.8040000000000	0.98566989937698	105.71539876458
