#Parameters = {height=140; phi=0; rad=80; theta=0; wid=250}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (1) [Mag]"	"SZmin(1),Zmax(1) (1) [Pha in deg.]"
#-----------------------------------------------------------------------------------
1.8973333333333	0.99959515704218	131.26144783260
1.9020000000000	0.99931677947200	129.30257050984
1.9066666666667	0.99891767782889	127.25037755170
1.9113333333333	0.99830534862200	125.05033191862
1.9160000000000	0.99725735340921	122.59002038115
1.9206666666667	0.99510442012882	119.59052079691
1.9253333333333	0.98884162361972	115.10349342795
1.9300000000000	0.94232712441599	102.50782508724
1.9346666666667	0.89918923003093	146.36593959938
1.9393333333333	0.99471312155123	124.66163932002
1.9440000000000	0.99933024574876	119.17595496798
1.9486666666667	0.99996999957750	115.62999942967
1.9533333333333	0.99978097447724	112.59350800550
1.9580000000000	0.99912900844329	109.63714669524
1.9626666666667	0.99784363194701	106.49905682969
1.9673333333333	0.99519298589967	102.85463956972
1.9720000000000	0.98866673972931	98.025589781756
1.9766666666667	0.96626694972329	89.888589058748
1.9813333333333	0.80718914345944	66.749883403958
1.9860000000000	0.57322609943766	156.03496779414
1.9906666666667	0.92880873281161	120.77987290688
1.9953333333333	0.97113042243886	110.79402952775
2.0000000000000	0.98320873162046	105.40074131452
#Parameters = {height=150; phi=0; rad=80; theta=0; wid=250}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (2) [Mag]"	"SZmin(1),Zmax(1) (2) [Pha in deg.]"
#-----------------------------------------------------------------------------------
1.3000000000000	0.99987089698406	-47.940888414994
1.3046666666667	0.99992595009756	-50.678216605272
1.3093333333333	0.99978377877152	-53.164436354728
1.3140000000000	0.99954272191028	-55.470396249752
1.3186666666667	0.99925619115482	-57.642976973831
1.3233333333333	0.99895428295767	-59.714413771945
1.3280000000000	0.99865437673803	-61.707588852517
1.3326666666667	0.99836662907715	-63.639187138132
1.3373333333333	0.99809695616272	-65.521657241206
1.3420000000000	0.99784871638700	-67.364473624604
1.3466666666667	0.99762369099279	-69.174974007038
1.3513333333333	0.99742267159273	-70.958929859618
1.3560000000000	0.99724582050765	-72.720944236123
1.3606666666667	0.99709289620941	-74.464735008101
1.3653333333333	0.99696339675536	-76.193340299945
1.3700000000000	0.99685665233027	-77.909270025152
1.3746666666667	0.99677188563543	-79.614619400068
1.3793333333333	0.99670825164227	-81.311155196038
1.3840000000000	0.99666486391865	-83.000382159248
1.3886666666667	0.99664081210940	-84.683594815035
1.3933333333333	0.99663517352256	-86.361918378104
1.3980000000000	0.99664702074277	-88.036341463275
1.4026666666667	0.99667542653248	-89.707742576329
1.4073333333333	0.99671946685057	-91.376911860394
1.4120000000000	0.99677822253262	-93.044569214352
1.4166666666667	0.99685077998393	-94.711379642327
1.4213333333333	0.99693623110332	-96.377966508306
1.4260000000000	0.99703367256023	-98.044923237639
1.4306666666667	0.99714220447568	-99.712823914411
1.4353333333333	0.99726092849959	-101.38223316172
1.4400000000000	0.99738894522488	-103.05371565551
1.4446666666667	0.99752535082704	-104.72784560906
1.4493333333333	0.99766923275988	-106.40521657429
1.4540000000000	0.99781966426913	-108.08645194043
1.4586666666667	0.99797569739484	-109.77221657578
1.4633333333333	0.99813635401233	-111.46323016499
1.4680000000000	0.99830061429104	-113.16028296052
1.4726666666667	0.99846740170514	-114.86425492223
1.4773333333333	0.99863556336649	-116.57613961501
1.4820000000000	0.99880384389449	-118.29707485829
1.4866666666667	0.99897085016181	-120.02838313097
1.4913333333333	0.99913500281859	-121.77162642182
1.4960000000000	0.99929446804155	-123.52868313935
1.5006666666667	0.99944705853294	-125.30185999026
1.5053333333333	0.99959008435986	-127.09406181768
1.5100000000000	0.99972011699131	-128.90906273927
1.5146666666667	0.99983259175460	-130.75196591460
1.5193333333333	0.99992108109790	-132.63004252104
1.5240000000000	0.99997581734208	-134.55440865625
1.5286666666667	0.99998024128501	-136.54379084495
1.5333333333333	0.99990127215600	-138.63440777595
1.5380000000000	0.99965333714805	-140.91244933957
1.5426666666667	0.99888920475624	-143.66902605514
1.5473333333333	0.99327595125884	-149.15332145815
1.5520000000000	0.99479053171530	-138.43408265903
1.5566666666667	1.0000000000000	-145.80413479067
1.5613333333333	0.99967161757306	-149.02133644608
1.5660000000000	0.99901465288573	-151.85845827695
1.5706666666667	0.99813233284755	-154.74377655849
1.5753333333333	0.99707255155426	-157.91343092268
1.5800000000000	0.99637446405524	-161.85089471106
1.5846666666667	1.0000000000000	-171.56414118088
1.5893333333333	0.96102446771718	-162.75295964641
1.5940000000000	0.95922863578374	-169.98592485941
1.5986666666667	0.93844745248934	-176.67333747560
1.6033333333333	0.89286182990713	174.58679393867
1.6080000000000	0.78735591783055	161.35283483786
1.6126666666667	0.52504086587733	139.24981997918
1.6173333333333	0.0026145536200542	105.56593117550
1.6220000000000	0.49457913942643	-105.62873784117
1.6266666666667	0.74044113753279	-125.54660562966
1.6313333333333	0.84765001465177	-137.55665903972
1.6360000000000	0.89941377295396	-145.55750385031
1.6406666666667	0.92741964798176	-151.47445899019
1.6453333333333	0.94385670926814	-156.24101402759
1.6500000000000	0.95387803866183	-160.36148458614
1.6546666666667	0.95975029401264	-164.16305663515
1.6593333333333	0.96219137123983	-167.94094341104
1.6640000000000	0.96024961799052	-172.14282092034
1.6686666666667	0.94757603997113	-178.00679352249
1.6733333333333	0.86090346012745	166.87246473525
1.6780000000000	0.85920791097215	-134.57214781457
1.6826666666667	0.99777044292009	-164.16624872753
1.6873333333333	1.0000000000000	-171.05609434753
1.6920000000000	0.99985019174311	-175.03189240633
1.6966666666667	0.99950718728300	-178.06462362140
1.7013333333333	0.99934202367565	179.33527286223
1.7060000000000	0.99929662801649	176.97492256249
1.7106666666667	0.99932059856713	174.76418459463
1.7153333333333	0.99938169787293	172.65463447980
1.7200000000000	0.99946033358822	170.61754505088
1.7246666666667	0.99954469646267	168.63455725645
1.7293333333333	0.99962767334493	166.69323841381
1.7340000000000	0.99970499516729	164.78476966591
1.7386666666667	0.99977413030766	162.90265323001
1.7433333333333	0.99983361638478	161.04194641063
1.7480000000000	0.99988265106043	159.19878505556
1.7526666666667	0.99992083790232	157.37007446066
1.7573333333333	0.99994802650921	155.55328144913
1.7620000000000	0.99996421076718	153.74628987368
1.7666666666667	0.99996946337565	151.94729712592
1.7713333333333	0.99996389316248	150.15473783827
1.7760000000000	0.99994761670408	148.36722596313
1.7806666666667	0.99992073877252	146.58350940761
1.7853333333333	0.99988333794886	144.80243323347
1.7900000000000	0.99983545481678	143.02290856260
1.7946666666667	0.99977708074564	141.24388501559
1.7993333333333	0.99970814552557	139.46432489782
1.8040000000000	0.99962850209277	137.68317750685
1.8086666666667	0.99953790628200	135.89935189481
1.8133333333333	0.99943598890857	134.11168616458
1.8180000000000	0.99932221637238	132.31891085059
1.8226666666667	0.99919583412731	130.51960300934
1.8250000000000	0.99912759860703	129.61699835871
1.8273333333333	0.99905578427709	128.71212608902
1.8320000000000	0.99890058332935	126.89454803544
1.8366666666667	0.99872813700939	125.06452562359
1.8413333333333	0.99853545252152	123.21913513607
1.8460000000000	0.99831817749275	121.35461513035
1.8506666666667	0.99806983311230	119.46595955872
1.8553333333333	0.99778047944117	117.54624415191
1.8600000000000	0.99743425972192	115.58545025041
1.8646666666667	0.99700455960838	113.56827558568
1.8693333333333	0.99644359361883	111.46972388927
1.8740000000000	0.99565729605795	109.24527075465
1.8786666666667	0.99443457503911	106.80573492573
1.8833333333333	0.99219701849631	103.93920007226
1.8880000000000	0.98671104731188	99.979150405190
1.8926666666667	0.95933115772856	91.146554496198
1.8973333333333	0.73944609984152	147.96779756029
1.9020000000000	0.99634373445916	108.77230850423
1.9066666666667	0.99997341025321	102.61672152872
1.9113333333333	0.99984842334672	98.934619527784
1.9160000000000	0.99928777688534	95.878896114631
1.9206666666667	0.99855500362442	92.987611272473
1.9253333333333	0.99755855725206	90.042087556735
1.9300000000000	0.99599212810562	86.847764257427
1.9346666666667	0.99304668450382	83.103534075455
1.9393333333333	0.98607617889738	78.125131487594
1.9440000000000	0.96223184340812	69.677144939328
1.9486666666667	0.78142652427966	44.596578981933
1.9533333333333	0.65420146856508	129.75012625102
1.9580000000000	0.93860672366731	98.117034135197
1.9626666666667	0.97991117085805	90.335240316161
1.9673333333333	0.98467208050397	83.732225672307
1.9720000000000	0.98797157169382	79.538960302813
1.9766666666667	0.98914270744450	75.956620561130
1.9813333333333	0.98908537551037	72.621311401383
1.9860000000000	0.98808500739924	69.353369043948
1.9906666666667	0.98615171178478	66.033416624422
1.9953333333333	0.98311993346724	62.557690239645
2.0000000000000	0.97865137940208	58.812354653081
#Parameters = {height=160; phi=0; rad=80; theta=0; wid=250}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (3) [Mag]"	"SZmin(1),Zmax(1) (3) [Pha in deg.]"
#-----------------------------------------------------------------------------------
1.3000000000000	0.99999727456134	-69.485719877665
1.3046666666667	0.99966221590094	-71.733344427949
1.3093333333333	0.99943417402576	-73.881591029956
1.3140000000000	0.99926561604034	-75.953132715184
1.3186666666667	0.99913101483527	-77.964466775488
1.3233333333333	0.99901697904670	-79.927880515552
1.3280000000000	0.99891690313245	-81.852716402091
1.3326666666667	0.99882798221498	-83.746210081062
1.3373333333333	0.99874950838582	-85.614059854300
1.3420000000000	0.99868188210186	-87.460822633917
1.3466666666667	0.99862603237897	-89.290194998993
1.3513333333333	0.99858307523610	-91.105216495777
1.3560000000000	0.99855411299735	-92.908419284522
1.3606666666667	0.99854011759514	-94.701940122930
1.3653333333333	0.99854186402341	-96.487605512737
1.3700000000000	0.99855989341707	-98.266997483192
1.3746666666667	0.99859449307592	-100.04150527023
1.3793333333333	0.99864568542410	-101.81236666606
1.3840000000000	0.99871322067739	-103.58070181119
1.3886666666667	0.99879656963084	-105.34754152388
1.3933333333333	0.99889491389687	-107.11385181494
1.3980000000000	0.99900713136070	-108.88055596131
1.4026666666667	0.99913177471413	-110.64855538260
1.4073333333333	0.99926704073177	-112.41875057794
1.4120000000000	0.99941072747936	-114.19206356360
1.4166666666667	0.99956017582303	-115.96946367636
1.4213333333333	0.99971219030497	-117.75199941918
1.4260000000000	0.99986293236128	-119.54084051665
1.4306666666667	1.0000000000000	-121.33733710367
1.4353333333333	1.0000000000000	-123.14310821602
1.4400000000000	1.0000000000000	-124.96018216726
1.4446666666667	1.0000000000000	-126.79123322301
1.4493333333333	1.0000000000000	-128.64000784517
1.4540000000000	1.0000000000000	-130.51215244988
1.4586666666667	1.0000000000000	-132.41697405951
1.4633333333333	1.0000000000000	-134.37164851015
1.4680000000000	0.99979209386772	-136.41302763944
1.4726666666667	0.99913723340643	-138.63984525258
1.4773333333333	0.99758304885782	-141.44466202652
1.4820000000000	0.98528591615241	-149.88113711196
1.4866666666667	1.0000000000000	-138.56559943966
1.4913333333333	1.0000000000000	-143.11983276704
1.4960000000000	0.99986175238060	-145.69339358600
1.5006666666667	0.99896642851809	-147.92017578507
1.5053333333333	0.99824200931676	-150.03683430228
1.5100000000000	0.99767074787355	-152.11796898500
1.5146666666667	0.99725510280877	-154.19984269847
1.5193333333333	0.99697098758603	-156.30712944176
1.5240000000000	0.99673873910692	-158.46089409937
1.5286666666667	0.99639795162361	-160.68184311939
1.5333333333333	0.99567304836478	-162.99316735988
1.5380000000000	0.99411456199856	-165.42558258087
1.5426666666667	0.99101512324821	-168.02771949782
1.5473333333333	0.98535196669892	-170.88574415932
1.5520000000000	0.97587388084724	-174.15182928757
1.5566666666667	0.96126081133338	-178.06920887518
1.5613333333333	0.93952127552753	177.00559707294
1.5660000000000	0.90523802196526	170.50227087602
1.5706666666667	0.84283317201137	161.30195472258
1.5753333333333	0.70884869166700	146.98454166056
1.5800000000000	0.39699346671656	123.06382167034
1.5846666666667	0.14770236895308	-90.169430555273
1.5893333333333	0.59178252190488	-120.39871678042
1.5940000000000	0.79628909347639	-138.90856966492
1.5986666666667	0.88422476924980	-150.22975758325
1.6033333333333	0.92659023892748	-157.88258007947
1.6080000000000	0.94958276956435	-163.57815595528
1.6126666666667	0.96328917969518	-168.14690807709
1.6173333333333	0.97204742658816	-172.02499276095
1.6220000000000	0.97792160773823	-175.46276674122
1.6266666666667	0.98197179217462	-178.61844381998
1.6313333333333	0.98476255079139	178.39465307098
1.6360000000000	0.98657305715437	175.47810564516
1.6406666666667	0.98745502893358	172.51783367724
1.6453333333333	0.98712263113371	169.32549585690
1.6500000000000	0.98428109191946	165.45104518136
1.6546666666667	0.97169874263639	159.19354248711
1.6593333333333	0.79009242131838	132.37996779057
1.6640000000000	0.96280748464380	-176.52727461693
1.6686666666667	0.99619197825775	170.45250564573
1.6733333333333	0.99920003270606	165.58804311853
1.6780000000000	0.99987638955502	162.31317205260
1.6826666666667	1.0000000000000	159.62458365284
1.6873333333333	1.0000000000000	157.22139453247
1.6920000000000	1.0000000000000	154.98122487147
1.6966666666667	1.0000000000000	152.84438303890
1.7013333333333	1.0000000000000	150.77793770195
1.7060000000000	1.0000000000000	148.76200668930
1.7106666666667	0.99997598244203	146.78372193465
1.7153333333333	0.99987391825702	144.83427759679
1.7200000000000	0.99975692787571	142.90736309319
1.7246666666667	0.99962672144572	140.99827467243
1.7293333333333	0.99948491796723	139.10338342057
1.7340000000000	0.99933306170551	137.21980150097
1.7386666666667	0.99917262504203	135.34516399172
1.7433333333333	0.99900500591895	133.47748083451
1.7480000000000	0.99883152281388	131.61503268176
1.7526666666667	0.99865340807463	129.75629489075
1.7573333333333	0.99847179954777	127.89987980510
1.7620000000000	0.99828772999367	126.04449087372
1.7666666666667	0.99810211347088	124.18888415353
1.7713333333333	0.99791572753775	122.33183388640
1.7760000000000	0.99772918965285	120.47209942623
1.7806666666667	0.99754292544755	118.60839095926
1.7853333333333	0.99735712543453	116.73933124258
1.7900000000000	0.99717168493988	114.86340992400
1.7946666666667	0.99698611913682	112.97892572377
1.7993333333333	0.99679944016393	111.08390949126
1.8040000000000	0.99660997480546	109.17601719302
1.8086666666667	0.99641508588754	107.25237486386
1.8133333333333	0.99621073174222	105.30934466843
1.8180000000000	0.99599074124792	103.34215656058
1.8226666666667	0.99574556316056	101.34430030266
1.8250000000000	0.99560909399966	100.33111590481
1.8273333333333	0.99545998271351	99.306465866399
1.8320000000000	0.99510865301886	97.214573084246
1.8366666666667	0.99464655262468	95.045803106000
1.8413333333333	0.99398615920610	92.759745695339
1.8460000000000	0.99293371103402	90.275752986554
1.8506666666667	0.99096603316532	87.402427224134
1.8553333333333	0.98609566739314	83.536664031711
1.8600000000000	0.96197758492894	75.222107691316
1.8646666666667	0.79187891192655	126.61993053661
1.8693333333333	0.99820667269480	90.424893334462
1.8740000000000	1.0000000000000	84.596264005886
1.8786666666667	0.99976387206159	80.962055213897
1.8833333333333	0.99927407406838	77.880378012269
1.8880000000000	0.99876710157639	74.944037330664
1.8926666666667	0.99816940886027	71.968070063548
1.8973333333333	0.99731848244636	68.803350560672
1.9020000000000	0.99584806986499	65.246659411554
1.9066666666667	0.99270680355331	60.895555746879
1.9113333333333	0.98370571660604	54.659378084034
1.9160000000000	0.93934791188872	41.960326284608
1.9206666666667	0.23433807626201	-17.725277387414
1.9253333333333	0.87065128869356	84.749970609521
1.9300000000000	0.95254409471688	69.165516235505
1.9346666666667	0.96780608643898	61.807699132230
1.9393333333333	0.97089701048209	56.411239623944
1.9440000000000	0.96897425633633	51.583964171749
1.9486666666667	0.96312769002974	46.777132194577
1.9533333333333	0.95250592593010	41.646019964981
1.9580000000000	0.93467711891035	35.863371141170
1.9626666666667	0.90481255229529	29.017607598579
1.9673333333333	0.85362734877201	20.515968472111
1.9720000000000	0.76361390370464	9.4913123012868
1.9766666666667	0.60557780553274	-5.1406377460951
1.9813333333333	0.35049847518461	-23.950683016563
1.9860000000000	0.020960772391229	-45.192694498288
1.9906666666667	0.28833689050666	114.76036063345
1.9953333333333	0.51103974535050	98.828620251291
2.0000000000000	0.65278019757056	86.868145739687
#Parameters = {height=170; phi=0; rad=80; theta=0; wid=250}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (4) [Mag]"	"SZmin(1),Zmax(1) (4) [Pha in deg.]"
#-----------------------------------------------------------------------------------
1.3000000000000	1.0000000000000	-89.913577133611
1.3046666666667	1.0000000000000	-92.013855846636
1.3093333333333	1.0000000000000	-94.069142819181
1.3140000000000	1.0000000000000	-96.087351124747
1.3186666666667	1.0000000000000	-98.074948388878
1.3233333333333	1.0000000000000	-100.03724816273
1.3280000000000	1.0000000000000	-101.97864494734
1.3326666666667	0.99999557659809	-103.90280173213
1.3373333333333	0.99996266267475	-105.81279915802
1.3420000000000	0.99994095996275	-107.71125436850
1.3466666666667	0.99992976247703	-109.60041624575
1.3513333333333	0.99992749023300	-111.48224243467
1.3560000000000	0.99993203464329	-113.35846246869
1.3606666666667	0.99994098443422	-115.23063045443
1.3653333333333	0.99995176873242	-117.10017013353
1.3700000000000	0.99996174177774	-118.96841469736
1.3746666666667	0.99996822539206	-120.83664346870
1.3793333333333	0.99996851946742	-122.70611748115
1.3840000000000	0.99995988637325	-124.57811610182
1.3886666666667	0.99993951160993	-126.45397720789
1.3933333333333	0.99990443964344	-128.33514414569
1.3980000000000	0.99985147998105	-130.22322396422
1.4026666666667	0.99977707327640	-132.12006357613
1.4073333333333	0.99967709906639	-134.02785421362
1.4120000000000	0.99954659281522	-135.94928107507
1.4166666666667	0.99937931457974	-137.88774691521
1.4213333333333	0.99916706259194	-139.84772078281
1.4260000000000	0.99889852434927	-141.83530780747
1.4306666666667	0.99855723627808	-143.85923043175
1.4353333333333	0.99811769477738	-145.93262624933
1.4400000000000	0.99753727115736	-148.07660109545
1.4446666666667	0.99673743790767	-150.32795847830
1.4493333333333	0.99555324655286	-152.75829761076
1.4540000000000	0.99356554621973	-155.53049291055
1.4586666666667	0.98932319020208	-159.11966607245
1.4633333333333	0.97338892660933	-165.77978135067
1.4680000000000	0.14348036109481	124.41237777842
1.4726666666667	0.99206888063867	-150.16984934666
1.4773333333333	0.99711910337403	-157.54696832719
1.4820000000000	0.99545210935182	-161.63073210358
1.4866666666667	0.99008014616012	-165.52117039116
1.4913333333333	0.99505094133160	-156.21883310388
1.4960000000000	0.99890858653576	-167.95770639876
1.5006666666667	0.99518814818050	-171.18277345447
1.5053333333333	0.99213557597760	-174.08691407511
1.5100000000000	0.98878244604835	-177.00258861709
1.5146666666667	0.98462520079535	179.94482744406
1.5193333333333	0.97908333720179	176.64805397990
1.5240000000000	0.97123612311255	172.97003790508
1.5286666666667	0.95940459600753	168.70038151889
1.5333333333333	0.94019291095007	163.47869141571
1.5380000000000	0.90593684661296	156.62713830920
1.5426666666667	0.83706594898070	146.74864644895
1.5473333333333	0.67834301605772	130.80238395991
1.5520000000000	0.29911413020797	103.54027608881
1.5566666666667	0.28845115902516	-112.89840626078
1.5613333333333	0.67131911152285	-141.63117053584
1.5660000000000	0.10861625148909	151.78757281213
1.5706666666667	0.92571696747823	-164.21022137539
1.5753333333333	0.95313905466458	-172.10286868120
1.5800000000000	0.96937440049109	-177.65082686079
1.5846666666667	0.97916755698001	177.94384766160
1.5893333333333	0.98535620074872	174.21161130195
1.5940000000000	0.98943555927991	170.91005908790
1.5986666666667	0.99221623054064	167.89769345164
1.6033333333333	0.99415765144023	165.08407175028
1.6080000000000	0.99553134858228	162.40606507139
1.6126666666667	0.99650218680421	159.81454433363
1.6173333333333	0.99716878590672	157.26484237972
1.6220000000000	0.99758001845425	154.70648965630
1.6266666666667	0.99772780089916	152.06541468724
1.6313333333333	0.99748285197554	149.19876736975
1.6360000000000	0.99625902586084	145.73557055350
1.6406666666667	0.99020004016426	140.18204295935
1.6453333333333	0.83673574888985	112.61522828273
1.6500000000000	0.96941453501641	157.69018052847
1.6546666666667	0.99319284299892	147.93636968808
1.6593333333333	0.99672739776987	143.82543973095
1.6640000000000	0.99730702984941	140.85030201402
1.6686666666667	0.99762025241322	138.34161152371
1.6733333333333	0.99778525508422	136.03395508397
1.6780000000000	0.99782781738123	133.84397874561
1.6826666666667	0.99779947714622	131.72872083156
1.6873333333333	0.99772727035275	129.66399602220
1.6920000000000	0.99762625909697	127.63506585734
1.6966666666667	0.99750560677989	125.63232695939
1.7013333333333	0.99737134540524	123.64915990496
1.7060000000000	0.99722772413317	121.68077553830
1.7106666666667	0.99707791411106	119.72355657071
1.7153333333333	0.99692439974424	117.77466116202
1.7200000000000	0.99676920687521	115.83177260363
1.7246666666667	0.99661404095342	113.89293408841
1.7293333333333	0.99646037268057	111.95643473624
1.7340000000000	0.99630949120945	110.02072719178
1.7386666666667	0.99616253594870	108.08436476778
1.7433333333333	0.99602051303994	106.14595035272
1.7480000000000	0.99588429957761	104.20409164710
1.7526666666667	0.99575463658996	102.25735848977
1.7573333333333	0.99563211007949	100.30423843911
1.7620000000000	0.99551711757368	98.343086496575
1.7666666666667	0.99540981516803	96.372063816924
1.7713333333333	0.99531003622177	94.389058122681
1.7760000000000	0.99521716638615	92.391574627865
1.7806666666667	0.99512994793509	90.376579145425
1.7853333333333	0.99504616401435	88.340261733255
1.7900000000000	0.99496210826707	86.277663297163
1.7946666666667	0.99487164810717	84.182054272784
1.7993333333333	0.99476446461899	82.043837533766
1.8040000000000	0.99462248069630	79.848469413614
